column1	column2
800.4	0.0156630054713
801.1	0.016149290839
801.7	0.0152321197025
802.4	0.0150443766176
803.1	0.0154383293205
803.7	0.0155675950511
804.4	0.0155614395401
805.1	0.0149120331314
805.7	0.0157430271141
806.4	0.0155737505621
807.1	0.0157553381361
807.7	0.0164016667893
808.4	0.0157953489575
809.1	0.0150813096834
809.7	0.0151490203043
810.4	0.0138409742204
811.1	0.0157645714025
811.7	0.0146196463597
812.4	0.0151921088811
813.1	0.0154875734083
813.7	0.0158969148887
814.4	0.0168848744014
815.1	0.0152505862355
815.7	0.0155768283176
816.4	0.0152875193014
817.1	0.014884333332
817.7	0.0165186214979
818.4	0.0163431894349
819.1	0.0154444848314
819.7	0.0153459966557
820.4	0.0149151108869
821.1	0.014345726121
821.7	0.014696590247
822.4	0.01577996018
823.1	0.0162108459488
823.7	0.0165770988523
824.4	0.0157399493586
825.1	0.0143211040771
825.7	0.0160046363309
826.4	0.0152044199031
827.1	0.0158353597788
827.7	0.0153983184991
828.4	0.0154075517655
829.1	0.014890488843
829.7	0.0153552299222
830.4	0.0150135990626
831.1	0.0146073353378
831.7	0.0160015585754
832.4	0.0157522603806
833.1	0.0163278006575
833.7	0.0141333609921
834.4	0.015072076417
835.1	0.0159984808199
835.7	0.0158015044684
836.4	0.0157214828257
837.1	0.0148535557771
837.7	0.014890488843
838.4	0.0155583617846
839.1	0.0150997762164
839.7	0.0152690527684
840.4	0.0152905970569
841.1	0.0160785024627
841.7	0.0153860074771
842.4	0.0152659750129
843.1	0.0169587405332
843.7	0.015429096054
844.4	0.014364192654
845.1	0.015047454373
845.7	0.014364192654
846.4	0.0150936207054
847.1	0.0151890311256
847.7	0.0152936748124
848.4	0.0152013421476
849.1	0.0153121413453
849.7	0.0160354138858
850.4	0.0153029080788
851.1	0.0135732094927
851.7	0.0161277465505
852.4	0.0154383293205
853.1	0.0152198086806
853.7	0.0155522062736
854.4	0.0150135990626
855.1	0.0156876275153
855.7	0.0152905970569
856.4	0.0155829838285
857.1	0.0159369257101
857.7	0.0147889229118
858.4	0.015259819502
859.1	0.0162908675916
859.7	0.015078231928
860.4	0.0156876275153
861.1	0.0162754788141
861.7	0.0143549593875
862.4	0.0160015585754
863.1	0.0153675409442
863.7	0.0153275301228
864.4	0.0156383834274
865.1	0.0159892475534
865.8	0.0149920547742
866.4	0.0156353056719
867.1	0.0155799060731
867.7	0.0145427024725
868.4	0.0157830379355
869.1	0.0153767742106
869.7	0.0149643549748
870.4	0.0151028539719
871.1	0.015616839139
871.7	0.0161677573719
872.4	0.0149920547742
873.1	0.0148073894447
873.7	0.0154629513644
874.4	0.0157307160921
875.1	0.0145950243158
875.7	0.0150351433511
876.4	0.0151243982603
877.1	0.0158538263118
877.7	0.0160723469517
878.4	0.0151120872384
879.1	0.0160046363309
879.7	0.0142595489672
880.4	0.0145704022719
881.1	0.0164786106765
881.7	0.0161462130835
882.4	0.0147119790245
883.1	0.0158076599794
883.7	0.0153583076777
884.4	0.0148320114886
885.1	0.0152444307245
885.7	0.0155029621858
886.4	0.0154537180979
887.1	0.015786115691
887.7	0.0165986431407
888.4	0.0154752623864
889.1	0.015604528117
889.7	0.015229041947
890.4	0.0154598736089
891.1	0.0164170555667
891.7	0.0147427565794
892.4	0.0149581994638
893.1	0.0156199168944
893.7	0.0153182968563
894.4	0.0159769365314
895.1	0.0150843874389
895.7	0.0155368174962
896.4	0.0163739669898
897.1	0.0144596030742
897.7	0.0140194840389
898.4	0.0147550676014
899.1	0.0149797437522
899.7	0.0156937830262
